participant,time,nested_time,device_name,device_location,angle_x,posture
1,10.14,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.373,transition
1,10.169999999999995,NA,cd:75:20:e1:ef:ef,Lower back,-0.319,transition
1,10.199999999999996,NA,cd:75:20:e1:ef:ef,Lower back,-0.324,transition
1,10.201999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.384,transition
1,10.288999999999994,NA,fe:77:90:13:0e:6b,Neck,2.62,transition
1,10.290999999999997,NA,cd:75:20:e1:ef:ef,Lower back,-0.324,transition
1,10.293,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.39,transition
1,10.317999999999998,NA,fe:77:90:13:0e:6b,Neck,2.576,transition
1,10.349999999999994,NA,fe:77:90:13:0e:6b,Neck,2.538,transition
1,10.381999999999998,NA,cd:75:20:e1:ef:ef,Lower back,-0.335,transition
1,10.410999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.39,transition
1,10.467999999999996,NA,fe:77:90:13:0e:6b,Neck,2.521,transition
1,10.469999999999999,NA,cd:75:20:e1:ef:ef,Lower back,-0.341,transition
1,10.469999999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.39,transition
1,10.558999999999997,NA,fe:77:90:13:0e:6b,Neck,2.51,transition
1,10.561,NA,cd:75:20:e1:ef:ef,Lower back,-0.341,transition
1,10.591999999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.401,transition
1,10.647999999999996,NA,fe:77:90:13:0e:6b,Neck,2.494,transition
1,10.680999999999997,NA,cd:75:20:e1:ef:ef,Lower back,-0.346,transition
1,10.680999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.406,transition
1,10.768,NA,fe:77:90:13:0e:6b,Neck,2.477,transition
1,10.769999999999996,NA,cd:75:20:e1:ef:ef,Lower back,-0.341,transition
1,10.800999999999995,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.401,transition
1,10.887999999999998,NA,fe:77:90:13:0e:6b,Neck,2.483,transition
1,10.89,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.39,transition
1,10.919999999999995,NA,cd:75:20:e1:ef:ef,Lower back,-0.352,transition
1,11.009,NA,cd:75:20:e1:ef:ef,Lower back,-0.308,transition
1,11.040999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.39,transition
1,11.070999999999998,NA,cd:75:20:e1:ef:ef,Lower back,-0.302,transition
1,11.070999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.379,transition
1,11.128,NA,fe:77:90:13:0e:6b,Neck,2.488,transition
1,11.159999999999997,NA,cd:75:20:e1:ef:ef,Lower back,-0.297,transition
1,11.218999999999994,NA,fe:77:90:13:0e:6b,Neck,2.494,transition
1,11.220999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.362,transition
1,11.247999999999998,NA,fe:77:90:13:0e:6b,Neck,2.499,transition
1,11.279999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.346,transition
1,11.309999999999995,NA,cd:75:20:e1:ef:ef,Lower back,-0.297,transition
1,11.369,NA,fe:77:90:13:0e:6b,Neck,2.51,transition
1,11.397999999999996,NA,fe:77:90:13:0e:6b,Neck,2.516,transition
1,11.399999999999999,NA,cd:75:20:e1:ef:ef,Lower back,-0.297,transition
1,11.402999999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.324,transition
1,11.488,NA,fe:77:90:13:0e:6b,Neck,2.521,transition
1,11.491,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.302,transition
1,11.519999999999996,NA,cd:75:20:e1:ef:ef,Lower back,-0.297,transition
1,11.550999999999995,NA,cd:75:20:e1:ef:ef,Lower back,-0.297,transition
1,11.578999999999994,NA,fe:77:90:13:0e:6b,Neck,2.296,transition
1,11.610999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.269,transition
1,11.668999999999997,NA,fe:77:90:13:0e:6b,Neck,1.252,transition
1,11.669999999999995,NA,cd:75:20:e1:ef:ef,Lower back,-0.308,transition
1,11.701999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.241,transition
1,11.759,NA,fe:77:90:13:0e:6b,Neck,-1.527,transition
1,11.789000000000001,NA,cd:75:20:e1:ef:ef,Lower back,-0.198,transition
1,11.821999999999996,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.247,transition
1,11.879999999999995,NA,fe:77:90:13:0e:6b,Neck,-7.762,transition
1,11.879999999999995,NA,cd:75:20:e1:ef:ef,Lower back,-0.016,transition
1,11.940999999999995,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.368,transition
1,11.967999999999996,NA,fe:77:90:13:0e:6b,Neck,-13.859,transition
1,11.969999999999999,NA,cd:75:20:e1:ef:ef,Lower back,0.121,transition
1,12,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.318,transition
1,12.089999999999996,NA,cd:75:20:e1:ef:ef,Lower back,0.209,transition
1,12.090999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.263,transition
1,12.117999999999995,NA,fe:77:90:13:0e:6b,Neck,-17.628,transition
1,12.147999999999996,NA,fe:77:90:13:0e:6b,Neck,-21.237,transition
1,12.208999999999996,NA,cd:75:20:e1:ef:ef,Lower back,0.242,transition
1,12.210999999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.236,transition
1,12.302,NA,ea:e4:fd:d7:dc:2a,Mid-back,1.005,transition
1,12.330999999999996,NA,cd:75:20:e1:ef:ef,Lower back,0.472,transition
1,12.357999999999997,NA,fe:77:90:13:0e:6b,Neck,-24.368,transition
1,12.36,NA,cd:75:20:e1:ef:ef,Lower back,1.066,transition
1,12.39,NA,fe:77:90:13:0e:6b,Neck,-28.883,transition
1,12.451999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,0.604,transition
1,12.480999999999995,NA,ea:e4:fd:d7:dc:2a,Mid-back,0.104,transition
1,12.509999999999998,NA,cd:75:20:e1:ef:ef,Lower back,1.505,transition
1,12.569999999999993,NA,cd:75:20:e1:ef:ef,Lower back,1.571,transition
1,12.597999999999999,NA,fe:77:90:13:0e:6b,Neck,-33.997,transition
1,12.629999999999995,NA,fe:77:90:13:0e:6b,Neck,-36.233,transition
1,12.661000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.027,transition
1,12.687999999999995,NA,fe:77:90:13:0e:6b,Neck,-37.26,transition
1,12.691999999999993,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.055,transition
1,12.719999999999999,NA,cd:75:20:e1:ef:ef,Lower back,1.697,transition
1,12.778999999999996,NA,fe:77:90:13:0e:6b,Neck,-38.09,transition
1,12.809999999999995,NA,cd:75:20:e1:ef:ef,Lower back,1.972,transition
1,12.809999999999995,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.077,transition
1,12.867999999999995,NA,fe:77:90:13:0e:6b,Neck,-40.583,transition
1,12.902000000000001,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.148,transition
1,12.958999999999996,NA,fe:77:90:13:0e:6b,Neck,-44.363,transition
1,12.958999999999996,NA,cd:75:20:e1:ef:ef,Lower back,2.368,transition
1,12.991,NA,cd:75:20:e1:ef:ef,Lower back,2.769,transition
1,13.021,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.494,transition
1,13.107999999999997,NA,fe:77:90:13:0e:6b,Neck,-46.384,transition
1,13.111999999999995,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.923,transition
1,13.138999999999996,NA,cd:75:20:e1:ef:ef,Lower back,3.164,transition
1,13.169999999999995,NA,cd:75:20:e1:ef:ef,Lower back,3.807,transition
1,13.227999999999994,NA,fe:77:90:13:0e:6b,Neck,-46.681,transition
1,13.232,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.318,transition
1,13.29,NA,cd:75:20:e1:ef:ef,Lower back,4.016,transition
1,13.290999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.544,transition
1,13.348999999999997,NA,fe:77:90:13:0e:6b,Neck,-46.714,transition
1,13.378999999999998,NA,fe:77:90:13:0e:6b,Neck,-46.769,transition
1,13.379999999999995,NA,cd:75:20:e1:ef:ef,Lower back,3.983,transition
1,13.412999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.653,transition
1,13.467999999999996,NA,fe:77:90:13:0e:6b,Neck,-46.758,transition
1,13.500999999999998,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.67,transition
1,13.557999999999993,NA,fe:77:90:13:0e:6b,Neck,-46.774,transition
1,13.559999999999995,NA,cd:75:20:e1:ef:ef,Lower back,3.911,transition
1,13.588999999999999,NA,cd:75:20:e1:ef:ef,Lower back,3.867,transition
1,13.619999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.692,transition
1,13.678999999999995,NA,fe:77:90:13:0e:6b,Neck,-46.203,transition
1,13.712999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.769,transition
1,13.769999999999996,NA,cd:75:20:e1:ef:ef,Lower back,3.664,transition
1,13.799,NA,cd:75:20:e1:ef:ef,Lower back,3.609,transition
1,13.857999999999997,NA,fe:77:90:13:0e:6b,Neck,-45.714,transition
1,13.860999999999997,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.791,transition
1,13.89,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.807,transition
1,13.89,NA,cd:75:20:e1:ef:ef,Lower back,3.488,transition
1,13.948999999999998,NA,fe:77:90:13:0e:6b,Neck,-45.527,transition
1,13.977999999999994,NA,fe:77:90:13:0e:6b,Neck,-45.549,transition
1,13.979,NA,cd:75:20:e1:ef:ef,Lower back,3.323,transition
1,14.040999999999997,0.04099999999999682,ea:e4:fd:d7:dc:2a,Mid-back,-1.818,neck slouch
1,14.067999999999998,0.06799999999999784,fe:77:90:13:0e:6b,Neck,-45.56,neck slouch
1,14.100999999999999,0.10099999999999909,cd:75:20:e1:ef:ef,Lower back,3.12,neck slouch
1,14.100999999999999,0.10099999999999909,ea:e4:fd:d7:dc:2a,Mid-back,-1.829,neck slouch
1,14.188999999999993,0.18899999999999295,cd:75:20:e1:ef:ef,Lower back,2.983,neck slouch
1,14.188999999999993,0.18899999999999295,fe:77:90:13:0e:6b,Neck,-45.566,neck slouch
1,14.250999999999998,0.25099999999999767,ea:e4:fd:d7:dc:2a,Mid-back,-1.692,neck slouch
1,14.308999999999997,0.3089999999999975,fe:77:90:13:0e:6b,Neck,-45.566,neck slouch
1,14.309999999999995,0.30999999999999517,cd:75:20:e1:ef:ef,Lower back,2.906,neck slouch
1,14.310999999999993,0.31099999999999284,ea:e4:fd:d7:dc:2a,Mid-back,-1.642,neck slouch
1,14.399000000000001,0.3990000000000009,cd:75:20:e1:ef:ef,Lower back,2.845,neck slouch
1,14.399000000000001,0.3990000000000009,fe:77:90:13:0e:6b,Neck,-45.555,neck slouch
1,14.430999999999997,0.4309999999999974,ea:e4:fd:d7:dc:2a,Mid-back,-1.692,neck slouch
1,14.491,0.49099999999999966,cd:75:20:e1:ef:ef,Lower back,2.834,neck slouch
1,14.516999999999996,0.5169999999999959,fe:77:90:13:0e:6b,Neck,-45.544,neck slouch
1,14.522999999999996,0.5229999999999961,ea:e4:fd:d7:dc:2a,Mid-back,-1.697,neck slouch
1,14.578999999999994,0.5789999999999935,fe:77:90:13:0e:6b,Neck,-45.352,neck slouch
1,14.579999999999998,0.5799999999999983,cd:75:20:e1:ef:ef,Lower back,2.834,neck slouch
1,14.640999999999998,0.6409999999999982,ea:e4:fd:d7:dc:2a,Mid-back,-1.703,neck slouch
1,14.698999999999998,0.6989999999999981,fe:77:90:13:0e:6b,Neck,-44.83,neck slouch
1,14.698999999999998,0.6989999999999981,cd:75:20:e1:ef:ef,Lower back,2.851,neck slouch
1,14.700999999999993,0.7009999999999934,ea:e4:fd:d7:dc:2a,Mid-back,-1.708,neck slouch
1,14.847999999999999,0.847999999999999,fe:77:90:13:0e:6b,Neck,-44.89,neck slouch
1,14.878,0.8780000000000001,fe:77:90:13:0e:6b,Neck,-44.775,neck slouch
1,14.879999999999995,0.8799999999999955,cd:75:20:e1:ef:ef,Lower back,2.823,neck slouch
1,14.879999999999995,0.8799999999999955,ea:e4:fd:d7:dc:2a,Mid-back,-1.708,neck slouch
1,14.911999999999999,0.911999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.719,neck slouch
1,14.968999999999994,0.9689999999999941,fe:77:90:13:0e:6b,Neck,-44.758,neck slouch
1,14.968999999999994,0.9689999999999941,cd:75:20:e1:ef:ef,Lower back,2.834,neck slouch
1,15.030000000000001,1.0300000000000011,ea:e4:fd:d7:dc:2a,Mid-back,-1.725,neck slouch
1,15.059999999999995,1.0599999999999952,cd:75:20:e1:ef:ef,Lower back,2.807,neck slouch
1,15.117999999999995,1.117999999999995,fe:77:90:13:0e:6b,Neck,-44.753,neck slouch
1,15.119999999999997,1.1199999999999974,cd:75:20:e1:ef:ef,Lower back,2.796,neck slouch
1,15.119999999999997,1.1199999999999974,ea:e4:fd:d7:dc:2a,Mid-back,-1.725,neck slouch
1,15.177999999999997,1.1779999999999973,fe:77:90:13:0e:6b,Neck,-44.758,neck slouch
1,15.18,1.1799999999999997,cd:75:20:e1:ef:ef,Lower back,2.796,neck slouch
1,15.241,1.2409999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.714,neck slouch
1,15.299999999999997,1.2999999999999972,cd:75:20:e1:ef:ef,Lower back,2.78,neck slouch
1,15.300999999999995,1.3009999999999948,ea:e4:fd:d7:dc:2a,Mid-back,-1.714,neck slouch
1,15.358999999999995,1.3589999999999947,fe:77:90:13:0e:6b,Neck,-44.764,neck slouch
1,15.418999999999997,1.418999999999997,cd:75:20:e1:ef:ef,Lower back,2.758,neck slouch
1,15.418999999999997,1.418999999999997,fe:77:90:13:0e:6b,Neck,-45.352,neck slouch
1,15.421,1.4209999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-1.708,neck slouch
1,15.510999999999996,1.5109999999999957,ea:e4:fd:d7:dc:2a,Mid-back,-1.703,neck slouch
1,15.537999999999997,1.5379999999999967,fe:77:90:13:0e:6b,Neck,-47.576,neck slouch
1,15.568999999999996,1.5689999999999955,cd:75:20:e1:ef:ef,Lower back,2.741,neck slouch
1,15.631999999999998,1.631999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.686,neck slouch
1,15.658999999999999,1.658999999999999,cd:75:20:e1:ef:ef,Lower back,2.659,neck slouch
1,15.658999999999999,1.658999999999999,fe:77:90:13:0e:6b,Neck,-48.713,neck slouch
1,15.687999999999995,1.6879999999999953,fe:77:90:13:0e:6b,Neck,-48.521,neck slouch
1,15.718999999999994,1.718999999999994,cd:75:20:e1:ef:ef,Lower back,2.648,neck slouch
1,15.721999999999994,1.7219999999999942,ea:e4:fd:d7:dc:2a,Mid-back,-1.675,neck slouch
1,15.777999999999999,1.7779999999999987,fe:77:90:13:0e:6b,Neck,-48.439,neck slouch
1,15.780000000000001,1.7800000000000011,cd:75:20:e1:ef:ef,Lower back,2.631,neck slouch
1,15.839999999999996,1.8399999999999963,ea:e4:fd:d7:dc:2a,Mid-back,-1.664,neck slouch
1,15.897999999999996,1.8979999999999961,fe:77:90:13:0e:6b,Neck,-48.895,neck slouch
1,15.899999999999999,1.8999999999999986,cd:75:20:e1:ef:ef,Lower back,2.609,neck slouch
1,15.930999999999997,1.9309999999999974,ea:e4:fd:d7:dc:2a,Mid-back,-1.648,neck slouch
1,15.988,1.9879999999999995,fe:77:90:13:0e:6b,Neck,-49.323,neck slouch
1,15.989999999999995,1.9899999999999949,cd:75:20:e1:ef:ef,Lower back,2.582,neck slouch
1,16.050999999999995,2.050999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-1.631,neck slouch
1,16.111999999999995,2.1119999999999948,ea:e4:fd:d7:dc:2a,Mid-back,-1.626,neck slouch
1,16.168,2.1679999999999993,fe:77:90:13:0e:6b,Neck,-49.515,neck slouch
1,16.168999999999997,2.168999999999997,cd:75:20:e1:ef:ef,Lower back,2.56,neck slouch
1,16.197999999999993,2.1979999999999933,fe:77:90:13:0e:6b,Neck,-49.334,neck slouch
1,16.199999999999996,2.1999999999999957,cd:75:20:e1:ef:ef,Lower back,2.521,neck slouch
1,16.232,2.2319999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-1.62,neck slouch
1,16.318999999999996,2.3189999999999955,cd:75:20:e1:ef:ef,Lower back,2.499,neck slouch
1,16.321999999999996,2.3219999999999956,ea:e4:fd:d7:dc:2a,Mid-back,-1.555,neck slouch
1,16.348999999999997,2.3489999999999966,fe:77:90:13:0e:6b,Neck,-49.34,neck slouch
1,16.378999999999998,2.378999999999998,fe:77:90:13:0e:6b,Neck,-49.345,neck slouch
1,16.438999999999993,2.438999999999993,cd:75:20:e1:ef:ef,Lower back,2.455,neck slouch
1,16.440999999999995,2.4409999999999954,ea:e4:fd:d7:dc:2a,Mid-back,-1.544,neck slouch
1,16.53,2.530000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.533,neck slouch
1,16.557999999999993,2.5579999999999927,fe:77:90:13:0e:6b,Neck,-49.34,neck slouch
1,16.589,2.5889999999999986,cd:75:20:e1:ef:ef,Lower back,2.488,neck slouch
1,16.619,2.6189999999999998,cd:75:20:e1:ef:ef,Lower back,2.395,neck slouch
1,16.647999999999996,2.647999999999996,fe:77:90:13:0e:6b,Neck,-49.202,neck slouch
1,16.652,2.652000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.522,neck slouch
1,16.739999999999995,2.739999999999995,cd:75:20:e1:ef:ef,Lower back,2.351,neck slouch
1,16.741999999999997,2.7419999999999973,ea:e4:fd:d7:dc:2a,Mid-back,-1.511,neck slouch
1,16.769,2.7689999999999984,fe:77:90:13:0e:6b,Neck,-48.549,neck slouch
1,16.797999999999995,2.7979999999999947,fe:77:90:13:0e:6b,Neck,-48.521,neck slouch
1,16.797999999999995,2.7979999999999947,cd:75:20:e1:ef:ef,Lower back,2.307,neck slouch
1,16.86,2.8599999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-1.505,neck slouch
1,16.887999999999998,2.887999999999998,fe:77:90:13:0e:6b,Neck,-48.812,neck slouch
1,16.918999999999997,2.918999999999997,cd:75:20:e1:ef:ef,Lower back,2.241,neck slouch
1,16.919999999999995,2.9199999999999946,ea:e4:fd:d7:dc:2a,Mid-back,-1.5,neck slouch
1,17.007999999999996,3.0079999999999956,fe:77:90:13:0e:6b,Neck,-48.829,neck slouch
1,17.039,3.0390000000000015,cd:75:20:e1:ef:ef,Lower back,2.192,neck slouch
1,17.040999999999997,3.040999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.494,neck slouch
1,17.098,3.097999999999999,fe:77:90:13:0e:6b,Neck,-48.768,neck slouch
1,17.131999999999998,3.131999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.489,neck slouch
1,17.159,3.158999999999999,cd:75:20:e1:ef:ef,Lower back,2.274,neck slouch
1,17.187999999999995,3.1879999999999953,fe:77:90:13:0e:6b,Neck,-48.757,neck slouch
1,17.189999999999998,3.1899999999999977,cd:75:20:e1:ef:ef,Lower back,2.296,neck slouch
1,17.250999999999998,3.2509999999999977,ea:e4:fd:d7:dc:2a,Mid-back,-1.478,neck slouch
1,17.307999999999993,3.3079999999999927,fe:77:90:13:0e:6b,Neck,-48.757,neck slouch
1,17.309999999999995,3.309999999999995,cd:75:20:e1:ef:ef,Lower back,2.318,neck slouch
1,17.340999999999994,3.340999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-1.472,neck slouch
1,17.4,3.3999999999999986,cd:75:20:e1:ef:ef,Lower back,2.241,neck slouch
1,17.428999999999995,3.428999999999995,fe:77:90:13:0e:6b,Neck,-48.752,neck slouch
1,17.491999999999997,3.4919999999999973,ea:e4:fd:d7:dc:2a,Mid-back,-1.467,neck slouch
1,17.521,3.521000000000001,cd:75:20:e1:ef:ef,Lower back,2.225,neck slouch
1,17.521,3.521000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.461,neck slouch
1,17.576999999999998,3.576999999999998,fe:77:90:13:0e:6b,Neck,-48.752,neck slouch
1,17.608999999999995,3.6089999999999947,cd:75:20:e1:ef:ef,Lower back,2.214,neck slouch
1,17.608999999999995,3.6089999999999947,fe:77:90:13:0e:6b,Neck,-48.752,neck slouch
1,17.698999999999998,3.698999999999998,fe:77:90:13:0e:6b,Neck,-48.763,neck slouch
1,17.700999999999993,3.7009999999999934,ea:e4:fd:d7:dc:2a,Mid-back,-1.45,neck slouch
1,17.729,3.728999999999999,cd:75:20:e1:ef:ef,Lower back,2.197,neck slouch
1,17.730999999999995,3.7309999999999945,ea:e4:fd:d7:dc:2a,Mid-back,-1.445,neck slouch
1,17.787999999999997,3.7879999999999967,fe:77:90:13:0e:6b,Neck,-48.763,neck slouch
1,17.819999999999993,3.819999999999993,cd:75:20:e1:ef:ef,Lower back,2.175,neck slouch
1,17.851999999999997,3.8519999999999968,ea:e4:fd:d7:dc:2a,Mid-back,-1.439,neck slouch
1,17.909,3.908999999999999,fe:77:90:13:0e:6b,Neck,-48.763,neck slouch
1,17.939999999999998,3.9399999999999977,cd:75:20:e1:ef:ef,Lower back,2.159,neck slouch
1,17.940999999999995,3.9409999999999954,ea:e4:fd:d7:dc:2a,Mid-back,-1.434,neck slouch
1,17.998999999999995,3.9989999999999952,fe:77:90:13:0e:6b,Neck,-48.768,neck slouch
1,18.03,4.030000000000001,cd:75:20:e1:ef:ef,Lower back,2.148,neck slouch
1,18.061999999999998,4.061999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.428,neck slouch
1,18.117999999999995,4.117999999999995,fe:77:90:13:0e:6b,Neck,-48.785,neck slouch
1,18.119,4.119,cd:75:20:e1:ef:ef,Lower back,2.131,neck slouch
1,18.122,4.122,ea:e4:fd:d7:dc:2a,Mid-back,-1.423,neck slouch
1,18.208,4.207999999999998,fe:77:90:13:0e:6b,Neck,-48.505,neck slouch
1,18.209999999999994,4.209999999999994,cd:75:20:e1:ef:ef,Lower back,2.109,neck slouch
1,18.271,4.271000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.412,neck slouch
1,18.296999999999997,4.296999999999997,fe:77:90:13:0e:6b,Neck,-48.4,neck slouch
1,18.328999999999994,4.3289999999999935,cd:75:20:e1:ef:ef,Lower back,2.076,neck slouch
1,18.360999999999997,4.360999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.406,neck slouch
1,18.388999999999996,4.388999999999996,fe:77:90:13:0e:6b,Neck,-48.406,neck slouch
1,18.448999999999998,4.448999999999998,cd:75:20:e1:ef:ef,Lower back,2.082,neck slouch
1,18.450999999999993,4.450999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-1.401,neck slouch
1,18.571999999999996,4.571999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-1.395,neck slouch
1,18.598,4.597999999999999,fe:77:90:13:0e:6b,Neck,-48.417,neck slouch
1,18.599999999999994,4.599999999999994,cd:75:20:e1:ef:ef,Lower back,2.054,neck slouch
1,18.628999999999998,4.628999999999998,cd:75:20:e1:ef:ef,Lower back,2.043,neck slouch
1,18.628999999999998,4.628999999999998,fe:77:90:13:0e:6b,Neck,-48.433,neck slouch
1,18.661,4.661000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.39,neck slouch
1,18.717999999999996,4.717999999999996,cd:75:20:e1:ef:ef,Lower back,2.038,neck slouch
1,18.717999999999996,4.717999999999996,fe:77:90:13:0e:6b,Neck,-48.455,neck slouch
1,18.750999999999998,4.750999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.384,neck slouch
1,18.806999999999995,4.806999999999995,fe:77:90:13:0e:6b,Neck,-48.477,neck slouch
1,18.808999999999997,4.8089999999999975,cd:75:20:e1:ef:ef,Lower back,2.027,neck slouch
1,18.870999999999995,4.870999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-1.373,neck slouch
1,18.928999999999995,4.928999999999995,cd:75:20:e1:ef:ef,Lower back,2.021,neck slouch
1,18.928999999999995,4.928999999999995,fe:77:90:13:0e:6b,Neck,-48.488,neck slouch
1,18.930999999999997,4.930999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.368,neck slouch
1,19.018,5.018000000000001,fe:77:90:13:0e:6b,Neck,-48.499,neck slouch
1,19.049,5.0489999999999995,cd:75:20:e1:ef:ef,Lower back,2.01,neck slouch
1,19.08,5.079999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.362,neck slouch
1,19.107999999999997,5.107999999999997,fe:77:90:13:0e:6b,Neck,-48.516,neck slouch
1,19.14,5.140000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.357,neck slouch
1,19.14,5.140000000000001,cd:75:20:e1:ef:ef,Lower back,2,neck slouch
1,19.198999999999998,5.198999999999998,fe:77:90:13:0e:6b,Neck,-48.543,neck slouch
1,19.259,5.259,cd:75:20:e1:ef:ef,Lower back,2.01,neck slouch
1,19.29,5.289999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.357,neck slouch
1,19.316999999999993,5.316999999999993,fe:77:90:13:0e:6b,Neck,-48.565,neck slouch
1,19.348999999999997,5.348999999999997,cd:75:20:e1:ef:ef,Lower back,2.016,neck slouch
1,19.381,5.381,ea:e4:fd:d7:dc:2a,Mid-back,-1.346,neck slouch
1,19.408999999999992,5.408999999999992,cd:75:20:e1:ef:ef,Lower back,2.016,neck slouch
1,19.437999999999995,5.437999999999995,fe:77:90:13:0e:6b,Neck,-48.582,neck slouch
1,19.470999999999997,5.4709999999999965,ea:e4:fd:d7:dc:2a,Mid-back,-1.34,neck slouch
1,19.558999999999997,5.5589999999999975,fe:77:90:13:0e:6b,Neck,-48.604,neck slouch
1,19.562999999999995,5.562999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-1.335,neck slouch
1,19.589,5.588999999999999,fe:77:90:13:0e:6b,Neck,-48.384,neck slouch
1,19.589999999999996,5.589999999999996,cd:75:20:e1:ef:ef,Lower back,2,neck slouch
1,19.619999999999997,5.6199999999999974,cd:75:20:e1:ef:ef,Lower back,1.989,neck slouch
1,19.65,5.649999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.324,neck slouch
1,19.708999999999996,5.708999999999996,fe:77:90:13:0e:6b,Neck,-48.499,neck slouch
1,19.771,5.771000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.324,neck slouch
1,19.798000000000002,5.798000000000002,fe:77:90:13:0e:6b,Neck,-48.56,neck slouch
1,19.858999999999995,5.858999999999995,cd:75:20:e1:ef:ef,Lower back,1.983,neck slouch
1,19.860999999999997,5.860999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.318,neck slouch
1,19.89,5.890000000000001,cd:75:20:e1:ef:ef,Lower back,1.978,neck slouch
1,19.947999999999993,5.947999999999993,fe:77:90:13:0e:6b,Neck,-48.587,neck slouch
1,19.979,5.978999999999999,cd:75:20:e1:ef:ef,Lower back,1.961,neck slouch
1,19.982,5.981999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.307,neck slouch
1,20.009999999999998,6.009999999999998,cd:75:20:e1:ef:ef,Lower back,2.021,neck slouch
1,20.037999999999997,6.037999999999997,fe:77:90:13:0e:6b,Neck,-48.604,neck slouch
1,20.069999999999993,6.069999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-1.302,neck slouch
1,20.159,6.158999999999999,fe:77:90:13:0e:6b,Neck,-48.862,neck slouch
